symbol1	symbol2	score	gene1	gene2
RFC5	H3C1	1.53568058752458	5985	8350
YEATS4	H3C1	1.53568058752458	8089	8350
RAD51	CCND1	1.53565813967525	5888	595
HDAC2	TBL1XR1	1.53564467594771	3066	79718
TRIM28	FEN1	1.53558885559938	10155	2237
MDM2	EHMT1	1.53557232253594	4193	79813
RECQL	UBC	1.53556829047215	5965	7316
BRD7	CDC73	1.53554611109801	29117	79577
CUL3	HAT1	1.53550797292397	8452	8520
STAG1	FANCD2	1.53545318810429	10274	2177
CHD3	TOP1	1.53535206091636	1107	7150
MCRS1	PTEN	1.53532331861127	10445	5728
POLR2B	RUVBL1	1.53526470572274	5431	8607
XRCC6	MSH2	1.53524519807185	2547	4436
STAG1	CDK1	1.53520944492819	10274	983
DDB1	H2AZ1	1.53519142450742	1642	3015
CYLD	RFC5	1.53511006585129	1540	5985
DTL	RBBP4	1.53510341771728	51514	5928
DTL	RBBP7	1.53510341771728	51514	5931
RAD21	TERF2	1.5350999175032	5885	7014
EZH2	OGT	1.53504375284235	2146	8473
GPS2	HDAC1	1.53503908233705	2874	3065
CYLD	RPS27A	1.53502562807817	1540	6233
CDKN2A	DAXX	1.53499744018238	1029	1616
BRCA1	HERC1	1.53482280673547	672	8925
YWHAZ	UBE2L6	1.53481576676762	7534	9246
RCOR1	H3C1	1.53476918373974	23186	8350
SMARCB1	KAT2B	1.53470614073522	6598	8850
CYLD	UBE2V1	1.53465278563353	1540	7335
FANCD2	GTPBP4	1.53459923262003	2177	23560
TINF2	HSP90AB1	1.53456983858992	26277	3326
PDS5A	SUMO2	1.53454412215236	23244	6613
CEBPA	HDAC2	1.53452852489808	1050	3066
EP300	CLOCK	1.53450088178291	2033	9575
STAG2	CCNB1	1.53449850756997	10735	891
POLR2E	BARD1	1.53449750633549	5434	580
NFKB1	UBA52	1.53446910574402	4790	7311
UBA2	NOP58	1.53444958146964	10054	51602
RAD23A	RPS27A	1.53442689656743	5886	6233
CSNK1E	SMARCA4	1.53440797296956	1454	6597
TINF2	PCNA	1.53437677391768	26277	5111
NIPBL	KMT2C	1.53436347056844	25836	58508
APEX1	RAD23B	1.53425738698153	328	5887
ERCC6	CUL5	1.53418815051497	2074	8065
CHD4	SUV39H1	1.5341734350143	1108	6839
YWHAE	CCNB2	1.53413199129147	7531	9133
MAD2L2	TP53BP1	1.53407133988647	10459	7158
PARP1	H2BC3	1.53395521023878	142	3018
RPA3	RRM1	1.53388075244939	6119	6240
PCNA	USP10	1.53383764275826	5111	9100
PPIE	RFC5	1.53381293148214	10450	5985
RBBP4	CDC25A	1.53380595173313	5928	993
PRMT1	ATXN3	1.53379588339207	3276	4287
DDB1	ERCC3	1.53374494365967	1642	2071
H2AX	SMARCE1	1.5336541829716	3014	6605
NF2	XRCC5	1.53362603587561	4771	7520
PPIE	RUVBL2	1.53350729429514	10450	10856
PRMT5	HDAC3	1.53348299245908	10419	8841
DDB1	POLR2J	1.53338509100394	1642	5439
CHD4	MECOM	1.53334178562157	1108	2122
CHEK2	VHL	1.53332186270407	11200	7428
UBE2A	CUL4B	1.5333121112441	7319	8450
CCNB2	CDH1	1.53330328702476	9133	999
MLH1	RPS2	1.53329005665138	4292	6187
TERF2	TP53BP1	1.53328981288838	7014	7158
STAG2	PRKDC	1.53326245467152	10735	5591
H2AC21	RBX1	1.53324427792209	317772	9978
SBDS	TP53	1.53323992111234	51119	7157
NF2	SMC3	1.5332129256004	4771	9126
TRIM25	PKMYT1	1.53317170979922	7706	9088
EZH2	DMAP1	1.53313147918357	2146	55929
SDHB	CUL3	1.53312841566272	6390	8452
WAS	CBL	1.5331194745377	7454	867
YBX1	UBE2A	1.53305673038263	4904	7319
H4C1	BABAM2	1.53303555547788	8359	9577
PHF21A	H4C1	1.53303555538156	51317	8359
TOP2B	H4C1	1.53303555538156	7155	8359
ING4	H4C1	1.53303555538156	51147	8359
RAD50	RPA2	1.53303539192815	10111	6118
CHD3	KMT2A	1.5330314912613	1107	4297
HDAC1	BUB1B	1.53300166245624	3065	701
PRMT5	SMAD4	1.53292047723475	10419	4089
RFC4	CDC5L	1.53291294298756	5984	988
DMAP1	CDC5L	1.53291294298756	55929	988
DAXX	ATM	1.53276788736064	1616	472
PCNA	CCND2	1.53276407896459	5111	894
NPM1	INO80B	1.53267469604176	4869	83444
DDB1	RBBP5	1.53266747804212	1642	5929
RELA	TAF9	1.53246584507664	5970	6880
CYLD	PPP6C	1.53238325017378	1540	5537
USP22	YWHAG	1.53238017093406	23326	7532
CHAF1A	YWHAG	1.53238017093406	10036	7532
ATXN3	UBA1	1.53233866151865	4287	7317
TRIM28	RHOT1	1.53231742064276	10155	55288
HDAC2	TBL1X	1.53231631095633	3066	6907
SRP72	UBA52	1.5322924731352	6731	7311
RUVBL2	H2BC3	1.53224986156786	10856	3018
NUDT7	YBX1	1.53224932988203	283927	4904
HUS1	RRM1	1.53223572011113	3364	6240
MYBBP1A	EED	1.5322286731381	10514	8726
CDK4	WDR77	1.53214458296385	1019	79084
NCAPD3	BRCA1	1.53211571351264	23310	672
EPC1	H4C1	1.53209871560466	80314	8359
WEE1	TRIM25	1.53207340296993	7465	7706
NPLOC4	RECQL4	1.53206598805432	55666	9401
FANCD2	SMARCA5	1.53206085553315	2177	8467
ERCC6	NFKB1	1.53205648994677	2074	4790
WDR5	CSNK1E	1.53199548192506	11091	1454
SRP72	CDC5L	1.53196336852634	6731	988
DICER1	CUL4A	1.53190919321425	23405	8451
RAD51	H3-4	1.53187223113513	5888	8290
CREBBP	PIAS1	1.53180475738645	1387	8554
RFC3	TOP2A	1.53179053253517	5983	7153
SOD1	RUVBL1	1.53175896001364	6647	8607
CDK2	PHF8	1.53175064915269	1017	23133
KDM1A	SMARCD1	1.53174129789374	23028	6602
SUZ12	SETDB1	1.53172929878862	23512	9869
ATM	SMARCB1	1.53171526529538	472	6598
POLR2E	MDC1	1.53169928058895	5434	9656
PARP2	TRIM28	1.53167001145608	10038	10155
PDS5B	H3C1	1.5316142984334	23047	8350
SFN	MDM2	1.53157576823664	2810	4193
HMGB1	H4C1	1.53157358207146	3146	8359
ATF2	SMAD4	1.53153696640167	1386	4089
RNF111	RNF4	1.53143022866595	54778	6047
KMT2A	PTEN	1.53141500914026	4297	5728
POLL	UBC	1.53139394579413	27343	7316
SUZ12	PRKAR1A	1.5313714159045	23512	5573
CRY2	UBA52	1.5313489106793	1408	7311
CHD4	H3C6	1.53127883482825	1108	8353
PAXIP1	H2AX	1.53126780549295	22976	3014
RFC3	NSD2	1.53124472127405	5983	7468
CRY2	EZH2	1.53123874438379	1408	2146
RPA1	SMARCC2	1.53118233252794	6117	6601
NPM1	RBBP4	1.53111649471021	4869	5928
MLH1	SMC1A	1.53106389580248	4292	8243
CDK2	BRCA1	1.53105952838769	1017	672
TRIM28	NOP58	1.53102483831121	10155	51602
PPP4R2	TRIM25	1.53098152994634	151987	7706
DNMT3A	TRIM25	1.53098152994634	1788	7706
ATM	H3-4	1.5308774235342	472	8290
PRMT5	WDR5	1.53087236631237	10419	11091
H2AX	NPM1	1.53086492988872	3014	4869
CLK2	HSP90AB1	1.53083123758335	1196	3326
CDK2	CREBBP	1.53073291572308	1017	1387
FEN1	RRM2	1.53068454652536	2237	6241
TAF9	YWHAE	1.53065322101137	6880	7531
CETN2	YWHAG	1.53061350718177	1069	7532
DDB2	XRCC6	1.53051807622279	1643	2547
ATM	SMC3	1.5304599040577	472	9126
ERCC3	ABL1	1.53045028630744	2071	25
BRCA2	CCNB1	1.53042485610486	675	891
SMC4	TRIM28	1.5303818778138	10051	10155
HDAC1	WRN	1.53037029833948	3065	7486
CHD3	SMARCC2	1.53036035757179	1107	6601
YWHAQ	CRY2	1.53035973728214	10971	1408
COPS5	HSP90AB1	1.53033886310319	10987	3326
RAD9A	BRCA1	1.53033262660431	5883	672
MSH2	H3C1	1.53027840000948	4436	8350
MNAT1	UBB	1.53023083573309	4331	7314
TGFBR1	VHL	1.53021447526926	7046	7428
TADA1	TP53	1.53013759450391	117143	7157
XRCC6	SMARCA5	1.53009422162272	2547	8467
RBBP4	ISG15	1.53007169819176	5928	9636
MMS19	CUL4A	1.53001584964494	64210	8451
CDK7	TP53	1.53000376590911	1022	7157
CHD3	MRE11	1.5299818576683	1107	4361
CCND2	RBX1	1.52996966935019	894	9978
CHAF1A	CHEK1	1.52996186082318	10036	1111
SUZ12	TRRAP	1.52994667932663	23512	8295
DKC1	SUZ12	1.52994667932663	1736	23512
TOP2A	UBA52	1.52994242270748	7153	7311
ACTB	VHL	1.52993197750888	60	7428
VPS72	CDC73	1.52991715755909	6944	79577
TAF5L	TRIM25	1.52989597794445	27097	7706
RRM2	TRIM25	1.52989597794445	6241	7706
ARID1B	TRIM25	1.52989597794445	57492	7706
RAD51C	TRIM25	1.52989597794445	5889	7706
EZH2	TOP2A	1.52983165784112	2146	7153
PRKDC	CDC73	1.52974849207305	5591	79577
PARP1	PRMT1	1.52974747394196	142	3276
CDK2	POLE	1.52967481577864	1017	5426
APEX1	MORF4L2	1.52966353349177	328	9643
CRY1	CUL4A	1.52963945882089	1407	8451
RFC5	CDC5L	1.52961032260027	5985	988
YEATS4	CDC5L	1.52961032260027	8089	988
H2AX	SMARCC1	1.52958171461659	3014	6599
TRIM28	SMARCA4	1.52956378912815	10155	6597
CDK4	BRCA2	1.52952708930426	1019	675
SDHA	CUL5	1.52950956057945	6389	8065
RB1	RBBP5	1.52950165440895	5925	5929
UBA52	UBE2V1	1.52947591908937	7311	7335
RNF168	BRCA1	1.52944738901189	165918	672
YBX1	NEIL1	1.52942472823056	4904	79661
YBX1	POLR2D	1.52942472823056	4904	5433
EHMT2	RBBP4	1.52940066919756	10919	5928
RIF1	H3C1	1.52939304447518	55183	8350
TOP3A	H4C1	1.52931603082942	7156	8359
ISY1	H4C1	1.52931603082942	57461	8359
DNMT1	XRCC6	1.52924936052924	1786	2547
EHMT2	H2AX	1.52924629918525	10919	3014
FANCD2	H3C6	1.52914243734243	2177	8353
PRDX2	YWHAZ	1.52912333134529	7001	7534
H2AZ1	UBB	1.5291125296404	3015	7314
TRIM28	CCNA1	1.52910250453582	10155	8900
UBE2T	ASF1B	1.52908856293436	29089	55723
KDM6B	EP400	1.52905184275334	23135	57634
YBX1	REST	1.52902547076439	4904	5978
KDM1A	POLR2B	1.52900205461736	23028	5431
ASF1B	RFC3	1.52897800906118	55723	5983
COPS5	CCNA1	1.52894048005791	10987	8900
ERCC3	NSMCE2	1.52892756789502	2071	286053
EZH2	RCOR1	1.52889940114287	2146	23186
MCRS1	CHD4	1.52883291880982	10445	1108
OGT	ABCB11	1.52874629619025	8473	8647
CSNK1E	CCNB1	1.528705784126	1454	891
GTF2H4	RNF4	1.52868156837618	2968	6047
PES1	RNF4	1.52868156837618	23481	6047
RCOR1	CDC5L	1.52867727088991	23186	988
RFC4	CCNB2	1.52867727073463	5984	9133
H2AX	STK11	1.52857724541359	3014	6794
CDKN1A	MNAT1	1.52857610634492	1026	4331
RPA1	RUNX1	1.5285569543273	6117	861
STAG1	H3C1	1.52851181426031	10274	8350
EZH2	HCFC1	1.52843498712336	2146	3054
H4C1	BAZ1B	1.52839751852543	8359	9031
MLH1	RUVBL1	1.52831786995483	4292	8607
CDK2	DTL	1.52830351070658	1017	51514
CDK2	ING5	1.52830351070658	1017	84289
MNAT1	RPS27A	1.52830171886227	4331	6233
HRAS	KIT	1.52823468694826	3265	3815
UBE2T	UNG	1.52821336587857	29089	7374
RPA1	CDC5L	1.52820890954645	6117	988
POLR2E	UBA52	1.5281861681863	5434	7311
SUZ12	PRPF19	1.52818075802363	23512	27339
RAD51	TP53BP1	1.52816168548509	5888	7158
ERCC6	CUL4A	1.52814133788952	2074	8451
USP7	H2BC21	1.52810779583113	7874	8349
CHD3	H2BC9	1.52810064445896	1107	8345
GAR1	RECQL4	1.52809310002071	54433	9401
RCHY1	HDAC1	1.52807882947651	25898	3065
RBM34	NPM1	1.52803042106344	23029	4869
XRCC6	BLM	1.52798909224818	2547	641
ERCC8	VCP	1.5278981896884	1161	7415
CHEK1	RELA	1.52781793653353	1111	5970
UBD	ITK	1.52779015578387	10537	3702
NCAPH	TRIM25	1.5277433972946	23397	7706
CREBBP	MSH2	1.52772842984757	1387	4436
HRAS	CDC25B	1.52771151023689	3265	994
DNMT1	YWHAE	1.52766131954921	1786	7531
GTPBP4	H3C1	1.52763465051755	23560	8350
CDK2	FEN1	1.52762154990028	1017	2237
KAT2B	NCOR1	1.52758129345395	8850	9611
CHEK1	XRCC6	1.52757085050847	1111	2547
POT1	ACTB	1.52756821721386	25913	60
CDK4	PDGFRA	1.52751606591539	1019	5156
HMGB2	H4C1	1.5274834189305	3148	8359
NCAPD3	H4C1	1.5274834189305	23310	8359
TAF6L	H4C1	1.5274834189305	10629	8359
CRY1	YWHAH	1.52745065878823	1407	7533
TAF10	UBE2I	1.52744729262169	6881	7329
KAT5	ATF2	1.52744095715057	10524	1386
RAD50	NFKB1	1.52733897018683	10111	4790
BARD1	SMARCB1	1.52731672111234	580	6598
APC	SMC3	1.52725744426565	324	9126
FANCI	CDK1	1.52723552587787	55215	983
CHD4	TOP1	1.52721967956473	1108	7150
TAF9	H3C1	1.52719757608487	6880	8350
RPA2	CCNC	1.52716743341598	6118	892
EGFR	H2AC14	1.52712107422605	1956	8331
EGFR	USP22	1.52712107422605	1956	23326
EGFR	DDHD1	1.52712107422605	1956	80821
TRIM28	STAT3	1.52707710499528	10155	6774
ERCC3	RPA1	1.52707290037826	2071	6117
CDKN1A	UBA52	1.52694381845291	1026	7311
CUL3	ELP1	1.52692739960928	8452	8518
MAX	RUVBL1	1.52690232154018	4149	8607
DNMT1	SMC1A	1.5268802136134	1786	8243
MLH1	PRKDC	1.52686941740812	4292	5591
CHEK2	UBA52	1.52670071398013	11200	7311
DDB1	CCNH	1.52667616452137	1642	902
CDK4	PRMT5	1.52666064975089	1019	10419
YWHAQ	BMPR1A	1.52661783245879	10971	657
EHMT1	H4C1	1.52657366903664	79813	8359
ATXN7L3	H4C1	1.52657366903664	56970	8359
SAP18	YWHAG	1.52655450439734	10284	7532
EHMT2	RPA2	1.52648887249203	10919	6118
VCP	KAT8	1.5264662652939	7415	84148
TOP2A	BRIP1	1.52641594082656	7153	83990
COPS5	PRDX2	1.52640572054949	10987	7001
CDKN1A	CDC5L	1.52639418162019	1026	988
CDKN1B	MAPK8	1.52635798705986	1027	5599
DDB2	VHL	1.52629306370456	1643	7428
YWHAQ	PPP6C	1.52615520867975	10971	5537
HSP90AB1	TADA2A	1.52613119869803	3326	6871
SUZ12	ASH2L	1.52608303520503	23512	9070
KDM1A	TP53	1.5260717173622	23028	7157
YWHAZ	BAP1	1.52603358803334	7534	8314
TP73	UBE2I	1.52603172525295	7161	7329
ZBTB32	UBC	1.5259688676169	27033	7316
ATM	ATF7IP	1.52593472131291	472	55729
RUVBL2	SOD1	1.5259312328851	10856	6647
COPS6	SFN	1.52592853840878	10980	2810
KPNA2	ATXN3	1.52577736423406	3838	4287
PES1	PLRG1	1.52574816423253	23481	5356
TADA1	SUZ12	1.52573098641319	117143	23512
KAT5	ERCC3	1.52571555305735	10524	2071
EZH2	PDS5B	1.52567197343275	2146	23047
RBBP5	CUL4A	1.52554759763938	5929	8451
TERF1	H3-4	1.52549763879656	7013	8290
PDS5A	RPA2	1.52547550003126	23244	6118
DDB2	H3C1	1.52545916432861	1643	8350
JMJD6	PCNA	1.5254162010585	23210	5111
CDKN2A	COPS6	1.52541063789659	1029	10980
PAXIP1	SUZ12	1.5253888533942	22976	23512
RUVBL2	CDC73	1.52534023438401	10856	79577
ATM	HERC2	1.52531705051557	472	8924
TRIM28	SAP30	1.52531518123832	10155	8819
APEX1	SIRT6	1.52517879312098	328	51548
ERCC2	HSP90AB1	1.52510224337556	2068	3326
BRCA1	FAAP100	1.52508191930261	672	80233
TERF1	SMC3	1.52507140546717	7013	9126
BRD7	TERF2	1.52506668040591	29117	7014
RPA3	TERF2	1.52506668040591	6119	7014
FANCD2	TOP1	1.52504960307052	2177	7150
DAXX	BUB1B	1.52504870385399	1616	701
PTEN	ACTL6A	1.5249519499287	5728	86
ERCC2	PCNA	1.52490201553808	2068	5111
KDM1A	RELA	1.52488337097747	23028	5970
KDM1A	TRRAP	1.52488337097747	23028	8295
CYLD	DDB2	1.52486572120639	1540	1643
CHD4	KMT2A	1.52482499360852	1108	4297
RNF168	H4C1	1.52476696685472	165918	8359
EP300	XPA	1.52471674019074	2033	7507
TRIM28	RFC2	1.5246911464029	10155	5982
PTEN	UBA52	1.52469034307308	5728	7311
SIRT1	UBE2N	1.52466599680452	23411	7334
RNF4	UBE2L6	1.52463158333861	6047	9246
MSH2	TP53	1.52460723656087	4436	7157
TRIM25	PPP6R2	1.52455927068738	7706	9701
COPS5	RFC2	1.52452636070845	10987	5982
CDKN1A	SETDB1	1.5244813343788	1026	9869
SMARCB1	MDC1	1.52443972599705	6598	9656
FANCD2	XRCC2	1.5242290232378	2177	7516
HLTF	BRCA1	1.52422057969295	6596	672
SMARCC2	CUL4B	1.52417411075981	6601	8450
MECOM	H3C1	1.5241655468791	2122	8350
H3C1	COPS2	1.5241655468422	8350	9318
TSC2	CBL	1.52412706659305	7249	867
TP53	SUPT7L	1.52408130232737	7157	9913
MSH2	CDC5L	1.52407911777687	4436	988
TRIM28	RFC3	1.52406911138804	10155	5983
NSMCE2	XRCC5	1.52404059981658	286053	7520
ERCC4	RNF4	1.52396477091031	2072	6047
BARD1	UBE2N	1.52393050990765	580	7334
RAD50	RPA1	1.5237750885565	10111	6117
WDR5	TERF2	1.52372990419713	11091	7014
APEX1	TSC2	1.52370679554883	328	7249
SMAD4	NCOR2	1.52370630374024	4089	9612
ACTB	TSC1	1.52369627015754	60	7248
SUZ12	SMARCC1	1.52366420419478	23512	6599
RAD21	TERF1	1.5235869203126	5885	7013
XRCC5	MDC1	1.52357814168034	7520	9656
NPM1	YWHAZ	1.52353665400783	4869	7534
TGFBR1	UBA52	1.52351283816104	7046	7311
STAG2	SUMO2	1.52348911147989	10735	6613
PPIE	YWHAE	1.52346671275234	10450	7531
PTEN	RBBP5	1.52346232340714	5728	5929
RB1	CCNH	1.52343626236572	5925	902
BRCA1	TNKS	1.5233630337884	672	8658
PPP6R1	BRCA1	1.52336303372939	22870	672
KAT2A	CUL4A	1.52335179425958	2648	8451
SDHA	CUL4A	1.52335179425958	6389	8451
TERF2	SMC1A	1.5233496478181	7014	8243
NOP58	RNF4	1.52330023113684	51602	6047
H2BC3	USP7	1.52329844220153	3018	7874
EP300	ATXN7	1.52325495786345	2033	6314
ASH1L	KDM5A	1.52323781811814	55870	5927
RIF1	CDC5L	1.52317245668358	55183	988
POLD1	CDC5L	1.52317245668358	5424	988
TINF2	YWHAG	1.5231423985959	26277	7532
MAPK8	XRCC5	1.52310120942698	5599	7520
H2AC20	CUL4B	1.52301365798296	8338	8450
NPM1	SIRT6	1.52299938052784	4869	51548
POLA1	H4C1	1.52297692624482	5422	8359
DR1	H4C1	1.52297692624482	1810	8359
CHD3	DKC1	1.52292941513634	1107	1736
PRDX2	RECQL4	1.52292130756568	7001	9401
BLM	H3C1	1.52288046791121	641	8350
POLR2C	CUL5	1.52287274463479	5432	8065
CCND1	NCOA1	1.52283799132183	595	8648
MDM2	RPS27A	1.52279844242252	4193	6233
MDM4	CDK1	1.52277961791751	4194	983
CRY1	YBX1	1.52274797933655	1407	4904
YBX1	H2AC20	1.52274797925543	4904	8338
JADE2	KMT2A	1.52268055059643	23338	4297
BARD1	TP53BP1	1.52267575952498	580	7158
BUB1B	SMC3	1.52267105875775	701	9126
CDKN1A	TRRAP	1.5226483343527	1026	8295
MDM4	UBC	1.52261078641075	4194	7316
ACTB	RUNX1	1.52254957981635	60	861
CHD3	UBE2I	1.5224819913291	1107	7329
TRIM25	ASCC2	1.52246519540471	7706	84164
TRIM25	ELL	1.52246519540471	7706	8178
RUVBL2	MLH1	1.52241191855642	10856	4292
NFKB1	YY1	1.52238534346009	4790	7528
PDS5A	SUZ12	1.5222953788112	23244	23512
CDKN2A	SMARCA4	1.52225385205682	1029	6597
SMC4	CDK2	1.52225104204465	10051	1017
DAXX	RBBP7	1.52223221956562	1616	5931
NF2	RPS2	1.52219291878754	4771	6187
UBB	CDC25A	1.52217768906205	7314	993
PRKDC	YWHAZ	1.5221648013412	5591	7534
CHD4	SMARCC2	1.52206802637898	1108	6601
TERF1	TP53BP1	1.52169472293009	7013	7158
CHD4	MRE11	1.52167731878492	1108	4361
MTOR	PDGFRA	1.52163193854018	2475	5156
CREBBP	COPS2	1.52155495391758	1387	9318
SIRT1	HERC2	1.52155280273933	23411	8924
RFC3	VCP	1.52152442604455	5983	7415
NPM1	SRP72	1.52151507415373	4869	6731
STAT3	KAT2B	1.52148576650238	6774	8850
ERCC6	CUL4B	1.52147699444833	2074	8450
TRIM25	SUPT3H	1.52142647838769	7706	8464
YEATS2	TRIM25	1.52142647836558	55689	7706
SMARCD2	TRIM25	1.52142647836558	6603	7706
WEE1	CDC73	1.5213710929222	7465	79577
RB1	CCNC	1.52134001198789	5925	892
NFKB1	ISG15	1.52134001198789	4790	9636
VPS72	H4C1	1.52120308263338	6944	8359
RAD21	BUB1B	1.52117290086189	5885	701
CHD3	PRPF19	1.5211153177772	1107	27339
SUMO2	UBA1	1.52104905737119	6613	7317
RFC2	RECQL4	1.52101672636514	5982	9401
RUVBL2	MAX	1.52096400396988	10856	4149
CREBBP	ARID4B	1.52093849089977	1387	51742
CARM1	TP53	1.52092623626452	10498	7157
NPM1	H4C1	1.52090877785349	4869	8359
CHD4	H2AC20	1.52089821501925	1108	8338
BARD1	HERC2	1.52080853571044	580	8924
COPS6	POLR2E	1.52078729537199	10980	5434
CHD3	SMARCE1	1.5207544893663	1107	6605
EGFR	NCAPG2	1.52075444708031	1956	54892
H2BC3	RBBP4	1.52056411734339	3018	5928
SUMO2	SOD1	1.52044372838944	6613	6647
KDM1A	MAX	1.52043297049303	23028	4149
H2AX	SMARCD1	1.52040444764043	3014	6602
H2AX	MTA2	1.52040444764043	3014	9219
UBB	CCNH	1.52039299778462	7314	902
NFKB2	UBA52	1.52037613861131	4791	7311
APBB1	CUL4B	1.52033229394353	322	8450
SUMO3	H4C1	1.52032209562778	6612	8359
APEX1	TP73	1.52031454549398	328	7161
H2BC3	ALKBH1	1.52020256955008	3018	8846
XRCC6	POT1	1.52019306141379	2547	25913
RPS27A	CDC25A	1.52018806340384	6233	993
BRD1	H2AX	1.52008452189116	23774	3014
APBB1	YBX1	1.52006389335813	322	4904
POLR2F	UBB	1.52003797904002	5435	7314
NFKB2	CDC5L	1.5200316721268	4791	988
POLR2E	XRCC5	1.52002902088245	5434	7520
NIPBL	BRCA1	1.5199697836515	25836	672
FANCG	UBA52	1.51993207135928	2189	7311
ASF1B	H2AC13	1.51989567807246	55723	8329
NF2	SMC1A	1.51986970889817	4771	8243
DDB1	H2BC21	1.51985855381214	1642	8349
FANCD2	SMARCC2	1.51985474017913	2177	6601
PCNA	DMAP1	1.51983317747144	5111	55929
PTEN	UBE2I	1.5197345530406	5728	7329
VCP	RNF8	1.51965203118672	7415	9025
CUL4B	MTA1	1.5195728075466	8450	9112
STAG1	UBE2I	1.51955863457662	10274	7329
POLQ	DTL	1.51946808425168	10721	51514
ING3	H4C1	1.51944499220086	54556	8359
PRPF19	PTEN	1.519423177553	27339	5728
DDB2	EZH2	1.5193737154341	1643	2146
YBX1	POLR2J	1.51930363263922	4904	5439
COPS8	RECQL4	1.51913027738844	10920	9401
PAXIP1	RPA1	1.5191076493598	22976	6117
CARM1	UBE2I	1.51910428724808	10498	7329
DAXX	H2AC4	1.51899645603942	1616	8335
EZH2	SUV39H1	1.51893142195751	2146	6839
EZH2	SMARCA5	1.51893142195751	2146	8467
RBBP5	CUL4B	1.51881619841359	5929	8450
MDM2	WRN	1.51880704600239	4193	7486
CUL5	H2BC21	1.51879446104327	8065	8349
ATM	RPA3	1.5187308979784	472	6119
SMARCA5	CDC5L	1.51870068372547	8467	988
CDKN1A	CCNH	1.5186747523134	1026	902
POT1	YWHAE	1.51854904643669	25913	7531
PPIE	RPA3	1.51840287591523	10450	6119
RPS27A	CCNH	1.51838980806168	6233	902
PINX1	ELP2	1.51834531439947	54984	55250
POLD2	TRIM25	1.5183425505975	5425	7706
POLR2H	PTEN	1.51833568977294	5437	5728
CDK2	PRDX2	1.51831744121869	1017	7001
NBN	H3C1	1.51823884942942	4683	8350
RB1	SMARCA2	1.5182366482413	5925	6595
EP300	ING5	1.51822247505684	2033	84289
CCNB1	PCLAF	1.5182179091155	891	9768
MUTYH	PRKCG	1.51821778675232	4595	5582
RCOR1	NPM1	1.51809429822843	23186	4869
ATF2	EED	1.51809178158664	1386	8726
EZH2	TERF2IP	1.51804975056087	2146	54386
CRY2	HSP90AB1	1.51804704002591	1408	3326
TSC1	CDK1	1.51802303556228	7248	983
MNAT1	CDK1	1.51802303556228	4331	983
SMARCB1	H2AC4	1.51788683500759	6598	8335
ANKRD28	RECQL4	1.51788245847115	23243	9401
HERC2	MDC1	1.51785898457934	8924	9656
GTF2H1	PCNA	1.51784137073479	2965	5111
TOP1	H3C1	1.51782218719676	7150	8350
COPS2	CDC5L	1.51781824146177	9318	988
MECOM	CDC5L	1.51781824146177	2122	988
EP300	XRCC5	1.51773417591795	2033	7520
PAXIP1	RPS27A	1.51767499563666	22976	6233
ACTB	TRRAP	1.51765600185947	60	8295
CDKN2A	KAT5	1.51761145907601	1029	10524
EHMT2	UBB	1.51757034464154	10919	7314
H2BC3	RPA2	1.51755202140914	3018	6118
ZZZ3	CUL5	1.51741661193136	26009	8065
TRIM28	TBL1XR1	1.51735327469277	10155	79718
TRIM25	BTAF1	1.51732503240918	7706	9044
ATXN3	KAT2B	1.5172716631772	4287	8850
GATAD2B	RECQL4	1.51726143647477	57459	9401
MRGBP	RECQL4	1.51726143647477	55257	9401
RBBP8	RECQL4	1.51726143647477	5932	9401
PALB2	CUL3	1.51725722811839	79728	8452
YWHAQ	DNMT1	1.51712530595642	10971	1786
FANCD2	RUNX1	1.51711281982129	2177	861
HSP90AB1	TAF10	1.51705924942509	3326	6881
XRCC5	H2AC4	1.51700351957276	7520	8335
HDAC2	SIRT6	1.51700223629641	3066	51548
EHMT2	RPA1	1.51698977604983	10919	6117
UBE2T	CCNB2	1.5169222101222	29089	9133
STAG2	H2AX	1.51691308491997	10735	3014
RUNX1	CDK1	1.51685135024573	861	983
CSNK1D	CDK1	1.51685135024573	1453	983
MEN1	H4C1	1.51683646713516	4221	8359
UBC	RASAL2	1.51682511303931	7316	9462
TRIM28	SETD1A	1.5167537836307	10155	9739
MAPK8	RAD18	1.51674496471066	5599	56852
MYBBP1A	SUZ12	1.51658104636046	10514	23512
EZH2	YBX1	1.51648630597934	2146	4904
CHD3	SMARCC1	1.51647462192475	1107	6599
TOP2A	RAD54L	1.51639415300826	7153	8438
DKC1	YBX1	1.51629104986449	1736	4904
ERCC3	TOP3A	1.51618274304963	2071	7156
EHMT2	CHD3	1.51612203252202	10919	1107
CHEK1	CDC5L	1.51606483982019	1111	988
ATM	INO80D	1.51595336656372	472	54891
FANCD2	ACTL6A	1.51594901885312	2177	86
PDS5A	RPA1	1.51593910254976	23244	6117
RPS27A	H4C14	1.51588015773905	6233	8370
RPS27A	H4C4	1.51588015773905	6233	8360
RPS27A	H4C1	1.51588015773905	6233	8359
RPS27A	H4C5	1.51588015773905	6233	8367
RPS27A	H4C11	1.51588015773905	6233	8363
RPS27A	H4C3	1.51588015773905	6233	8364
H4C15	RPS27A	1.51588015773905	554313	6233
H4-16	RPS27A	1.51588015773905	121504	6233
RPS27A	H4C9	1.51588015773905	6233	8294
